Year,Month,YearMonth,Port1,Port2,Route,$Value,$Real
2010,5,201005,Port Macquarie,Sydney,Port Macquarie - Sydney,158,233.5365344
2010,5,201005,Sydney,Tamworth,Sydney - Tamworth,190,280.8350731
2010,5,201005,Sydney,Townsville,Sydney - Townsville,278.95,412.3102296
2010,5,201005,Sydney,Wagga Wagga,Sydney - Wagga Wagga,214,316.308977
2010,5,201005,Newcastle,Gold Coast,Newcastle - Gold Coast,168.95,249.7215031
2010,6,201006,Adelaide,Alice Springs,Adelaide - Alice Springs,524,774.5135699
2010,6,201006,Adelaide,Brisbane,Adelaide - Brisbane,116,171.4572025
2010,6,201006,Adelaide,Canberra,Adelaide - Canberra,258,381.3444676
2010,6,201006,Adelaide,Darwin,Adelaide - Darwin,558,824.7682672
2010,6,201006,Adelaide,Gold Coast,Adelaide - Gold Coast,146,215.7995825
2010,6,201006,Adelaide,Melbourne,Adelaide - Melbourne,56,82.77244259
2010,6,201006,Adelaide,Perth,Adelaide - Perth,348,514.3716075
2010,6,201006,Adelaide,Port Lincoln,Adelaide - Port Lincoln,177.65,262.5807933
2010,6,201006,Adelaide,Sydney,Adelaide - Sydney,86,127.1148225
2010,6,201006,Albury,Sydney,Albury - Sydney,170,251.2734864
2010,6,201006,Alice Springs,Darwin,Alice Springs - Darwin,598,883.8914405
2010,6,201006,Alice Springs,Melbourne,Alice Springs - Melbourne,276,407.9498956
2010,6,201006,Alice Springs,Sydney,Alice Springs - Sydney,728,1076.041754
2010,6,201006,Avalon,Brisbane,Avalon - Brisbane,158,233.5365344
2010,6,201006,Avalon,Sydney,Avalon - Sydney,88,130.0709812
2010,6,201006,Ayers Rock,Cairns,Ayers Rock - Cairns,748,1105.60334
2010,6,201006,Ayers Rock,Sydney,Ayers Rock - Sydney,714,1055.348643
2010,6,201006,Ballina,Sydney,Ballina - Sydney,158,233.5365344
2010,6,201006,Brisbane,Cairns,Brisbane - Cairns,298,440.4676409
2010,6,201006,Brisbane,Canberra,Brisbane - Canberra,235,347.348643
2010,6,201006,Brisbane,Darwin,Brisbane - Darwin,568,839.5490605
2010,6,201006,Brisbane,Emerald,Brisbane - Emerald,316,467.0730689
2010,6,201006,Brisbane,Gladstone,Brisbane - Gladstone,182,269.0104384
2010,6,201006,Brisbane,Hamilton Island,Brisbane - Hamilton Island,178,263.0981211
2010,6,201006,Brisbane,Mackay,Brisbane - Mackay,148,218.7557411
2010,6,201006,Brisbane,Melbourne,Brisbane - Melbourne,116,171.4572025
2010,6,201006,Brisbane,Mount Isa,Brisbane - Mount Isa,544,804.0751566
2010,6,201006,Brisbane,Perth,Brisbane - Perth,648,957.7954071
2010,6,201006,Brisbane,Proserpine,Brisbane - Proserpine,138,203.9749478
2010,6,201006,Brisbane,Rockhampton,Brisbane - Rockhampton,56,82.77244259
2010,6,201006,Brisbane,Sydney,Brisbane - Sydney,130,192.1503132
2010,6,201006,Brisbane,Townsville,Brisbane - Townsville,228,337.0020877
2010,6,201006,Brisbane,Newcastle,Brisbane - Newcastle,88,130.0709812
2010,6,201006,Broome,Perth,Broome - Perth,368,543.9331942
2010,6,201006,Bundaberg,Brisbane,Bundaberg - Brisbane,210,310.3966597
2010,6,201006,Cairns,Melbourne,Cairns - Melbourne,498,736.0835073
2010,6,201006,Cairns,Sydney,Cairns - Sydney,408,603.0563674
2010,6,201006,Cairns,Townsville,Cairns - Townsville,118,174.4133612
2010,6,201006,Canberra,Melbourne,Canberra - Melbourne,86,127.1148225
2010,6,201006,Canberra,Sydney,Canberra - Sydney,154,227.6242171
2010,6,201006,Coffs Harbour,Sydney,Coffs Harbour - Sydney,154,227.6242171
2010,6,201006,Darwin,Melbourne,Darwin - Melbourne,458,676.960334
2010,6,201006,Darwin,Perth,Darwin - Perth,548,809.9874739
2010,6,201006,Darwin,Sydney,Darwin - Sydney,498,736.0835073
2010,6,201006,Devonport,Melbourne,Devonport - Melbourne,239,353.2609603
2010,6,201006,Dubbo,Sydney,Dubbo - Sydney,249.42,368.662547
2010,6,201006,Geraldton,Perth,Geraldton - Perth,316.99,468.5363674
2010,6,201006,Gold Coast,Sydney,Gold Coast - Sydney,106,156.6764092
2010,6,201006,Hamilton Island,Sydney,Hamilton Island - Sydney,278,410.9060543
2010,6,201006,Hervey Bay,Sydney,Hervey Bay - Sydney,264,390.2129436
2010,6,201006,Hobart,Melbourne,Hobart - Melbourne,56,82.77244259
2010,6,201006,Hobart,Sydney,Hobart - Sydney,198,292.6597077
2010,6,201006,Kalgoorlie,Perth,Kalgoorlie - Perth,261.22,386.1038831
2010,6,201006,Karratha,Perth,Karratha - Perth,321.97,475.8972025
2010,6,201006,Launceston,Melbourne,Launceston - Melbourne,56,82.77244259
2010,6,201006,Launceston,Sydney,Launceston - Sydney,158,233.5365344
2010,6,201006,Sunshine Coast,Melbourne,Sunshine Coast - Melbourne,196,289.7035491
2010,6,201006,Sunshine Coast,Sydney,Sunshine Coast - Sydney,178,263.0981211
2010,6,201006,Melbourne,Gold Coast,Melbourne - Gold Coast,128,189.1941545
2010,6,201006,Melbourne,Mildura,Melbourne - Mildura,124,183.2818372
2010,6,201006,Melbourne,Perth,Melbourne - Perth,486,718.3465553
2010,6,201006,Melbourne,Sydney,Melbourne - Sydney,116,171.4572025
2010,6,201006,Melbourne,Newcastle,Melbourne - Newcastle,150,221.7118998
2010,6,201006,Paraburdoo,Perth,Paraburdoo - Perth,429,634.0960334
2010,6,201006,Perth,Newman,Perth - Newman,350,517.3277662
2010,6,201006,Perth,Port Hedland,Perth - Port Hedland,398,588.2755741
2010,6,201006,Perth,Sydney,Perth - Sydney,379,560.1920668
2010,6,201006,Port Macquarie,Sydney,Port Macquarie - Sydney,158,233.5365344
2010,6,201006,Sydney,Tamworth,Sydney - Tamworth,230,339.9582463
2010,6,201006,Sydney,Townsville,Sydney - Townsville,318,470.0292276
2010,6,201006,Sydney,Wagga Wagga,Sydney - Wagga Wagga,216.11,319.4277244
2010,6,201006,Newcastle,Gold Coast,Newcastle - Gold Coast,138,203.9749478
2010,7,201007,Adelaide,Alice Springs,Adelaide - Alice Springs,479,702.8642487
2010,7,201007,Adelaide,Brisbane,Adelaide - Brisbane,136,199.5606218
2010,7,201007,Adelaide,Canberra,Adelaide - Canberra,258,378.5782383
2010,7,201007,Adelaide,Darwin,Adelaide - Darwin,558,818.7854922
2010,7,201007,Adelaide,Gold Coast,Adelaide - Gold Coast,136,199.5606218
2010,7,201007,Adelaide,Melbourne,Adelaide - Melbourne,77.9,114.3071503
2010,7,201007,Adelaide,Perth,Adelaide - Perth,308,451.946114
2010,7,201007,Adelaide,Port Lincoln,Adelaide - Port Lincoln,177.65,260.6760622
2010,7,201007,Adelaide,Sydney,Adelaide - Sydney,76,111.519171
2010,7,201007,Albury,Sydney,Albury - Sydney,186.61,273.8235855
2010,7,201007,Alice Springs,Darwin,Alice Springs - Darwin,867,1272.198964
2010,7,201007,Alice Springs,Melbourne,Alice Springs - Melbourne,296,434.3378238
2010,7,201007,Alice Springs,Sydney,Alice Springs - Sydney,778,1141.604145
2010,7,201007,Avalon,Brisbane,Avalon - Brisbane,178,261.1896373
2010,7,201007,Avalon,Sydney,Avalon - Sydney,118,173.1481865
2010,7,201007,Ayers Rock,Cairns,Ayers Rock - Cairns,748,1097.58342
2010,7,201007,Ayers Rock,Sydney,Ayers Rock - Sydney,794,1165.081865
2010,7,201007,Ballina,Sydney,Ballina - Sydney,128,187.8217617
2010,7,201007,Brisbane,Cairns,Brisbane - Cairns,250,366.8393782
2010,7,201007,Brisbane,Canberra,Brisbane - Canberra,218,319.8839378
2010,7,201007,Brisbane,Darwin,Brisbane - Darwin,408,598.6818653
2010,7,201007,Brisbane,Emerald,Brisbane - Emerald,246,360.9699482
2010,7,201007,Brisbane,Gladstone,Brisbane - Gladstone,178,261.1896373
2010,7,201007,Brisbane,Hamilton Island,Brisbane - Hamilton Island,148,217.1689119
2010,7,201007,Brisbane,Mackay,Brisbane - Mackay,128,187.8217617
2010,7,201007,Brisbane,Melbourne,Brisbane - Melbourne,97.9,143.6543005
2010,7,201007,Brisbane,Mount Isa,Brisbane - Mount Isa,544,798.242487
2010,7,201007,Brisbane,Perth,Brisbane - Perth,458,672.0497409
2010,7,201007,Brisbane,Proserpine,Brisbane - Proserpine,188,275.8632124
2010,7,201007,Brisbane,Rockhampton,Brisbane - Rockhampton,77.9,114.3071503
2010,7,201007,Brisbane,Sydney,Brisbane - Sydney,148,217.1689119
2010,7,201007,Brisbane,Townsville,Brisbane - Townsville,218,319.8839378
2010,7,201007,Brisbane,Newcastle,Brisbane - Newcastle,98,143.8010363
2010,7,201007,Broome,Perth,Broome - Perth,397,582.5409326
2010,7,201007,Bundaberg,Brisbane,Bundaberg - Brisbane,170,249.4507772
2010,7,201007,Cairns,Melbourne,Cairns - Melbourne,428,628.0290155
2010,7,201007,Cairns,Sydney,Cairns - Sydney,327,479.8259067
2010,7,201007,Cairns,Townsville,Cairns - Townsville,138,202.4953368
2010,7,201007,Canberra,Melbourne,Canberra - Melbourne,77.9,114.3071503
2010,7,201007,Canberra,Sydney,Canberra - Sydney,158,231.842487
2010,7,201007,Coffs Harbour,Sydney,Coffs Harbour - Sydney,178,261.1896373
2010,7,201007,Darwin,Melbourne,Darwin - Melbourne,296,434.3378238
2010,7,201007,Darwin,Perth,Darwin - Perth,458,672.0497409
2010,7,201007,Darwin,Sydney,Darwin - Sydney,558,818.7854922
2010,7,201007,Devonport,Melbourne,Devonport - Melbourne,239,350.6984456
2010,7,201007,Dubbo,Sydney,Dubbo - Sydney,249.42,365.9883109
2010,7,201007,Geraldton,Perth,Geraldton - Perth,316.99,465.137658
2010,7,201007,Gold Coast,Sydney,Gold Coast - Sydney,87.9,128.9807254
2010,7,201007,Hamilton Island,Sydney,Hamilton Island - Sydney,318,466.6196891
2010,7,201007,Hervey Bay,Sydney,Hervey Bay - Sydney,228,334.557513
2010,7,201007,Hobart,Melbourne,Hobart - Melbourne,57.9,84.96
2010,7,201007,Hobart,Sydney,Hobart - Sydney,168,246.5160622
2010,7,201007,Kalgoorlie,Perth,Kalgoorlie - Perth,375,550.2590674
2010,7,201007,Karratha,Perth,Karratha - Perth,321.97,472.4450984
2010,7,201007,Launceston,Melbourne,Launceston - Melbourne,57.9,84.96
2010,7,201007,Launceston,Sydney,Launceston - Sydney,168,246.5160622
2010,7,201007,Sunshine Coast,Melbourne,Sunshine Coast - Melbourne,136.95,200.9546114
2010,7,201007,Sunshine Coast,Sydney,Sunshine Coast - Sydney,118,173.1481865
2010,7,201007,Melbourne,Gold Coast,Melbourne - Gold Coast,107.9,158.3278756
2010,7,201007,Melbourne,Mildura,Melbourne - Mildura,224.27,329.0842694
2010,7,201007,Melbourne,Perth,Melbourne - Perth,296,434.3378238
2010,7,201007,Melbourne,Sydney,Melbourne - Sydney,56,82.17202073
2010,7,201007,Melbourne,Newcastle,Melbourne - Newcastle,138,202.4953368
2010,7,201007,Paraburdoo,Perth,Paraburdoo - Perth,409,600.1492228
2010,7,201007,Perth,Newman,Perth - Newman,350,513.5751295
2010,7,201007,Perth,Port Hedland,Perth - Port Hedland,316,463.6849741
2010,7,201007,Perth,Sydney,Perth - Sydney,388,569.334715
2010,7,201007,Port Macquarie,Sydney,Port Macquarie - Sydney,158,231.842487
2010,7,201007,Sydney,Tamworth,Sydney - Tamworth,198,290.5367876
2010,7,201007,Sydney,Townsville,Sydney - Townsville,278,407.9253886
2010,7,201007,Sydney,Wagga Wagga,Sydney - Wagga Wagga,216.11,317.1106321
2010,7,201007,Newcastle,Gold Coast,Newcastle - Gold Coast,138,202.4953368
2010,8,201008,Adelaide,Alice Springs,Adelaide - Alice Springs,508,745.4176166
2010,8,201008,Adelaide,Brisbane,Adelaide - Brisbane,111.19,163.1554819
2010,8,201008,Adelaide,Canberra,Adelaide - Canberra,248,363.9046632
2010,8,201008,Adelaide,Darwin,Adelaide - Darwin,408,598.6818653
2010,8,201008,Adelaide,Gold Coast,Adelaide - Gold Coast,164.2,240.9401036
2010,8,201008,Adelaide,Melbourne,Adelaide - Melbourne,61.76,90.624
2010,8,201008,Adelaide,Perth,Adelaide - Perth,288,422.5989637
2010,8,201008,Adelaide,Port Lincoln,Adelaide - Port Lincoln,177.65,260.6760622
2010,8,201008,Adelaide,Sydney,Adelaide - Sydney,86.24,126.5449119
2010,8,201008,Albury,Sydney,Albury - Sydney,186.81,274.117057
2010,8,201008,Alice Springs,Darwin,Alice Springs - Darwin,677,993.4010363
2010,8,201008,Alice Springs,Melbourne,Alice Springs - Melbourne,200.58,294.3225699
2010,8,201008,Alice Springs,Sydney,Alice Springs - Sydney,740,1085.84456
2010,8,201008,Avalon,Brisbane,Avalon - Brisbane,158,231.842487
2010,8,201008,Avalon,Sydney,Avalon - Sydney,88,129.1274611
2010,8,201008,Ayers Rock,Cairns,Ayers Rock - Cairns,718,1053.562694
2010,8,201008,Ayers Rock,Sydney,Ayers Rock - Sydney,627,920.0331606
2010,8,201008,Ballina,Sydney,Ballina - Sydney,168,246.5160622
2010,8,201008,Brisbane,Cairns,Brisbane - Cairns,278,407.9253886
2010,8,201008,Brisbane,Canberra,Brisbane - Canberra,228,334.557513
2010,8,201008,Brisbane,Darwin,Brisbane - Darwin,358,525.3139896
2010,8,201008,Brisbane,Emerald,Brisbane - Emerald,290,425.5336788
2010,8,201008,Brisbane,Gladstone,Brisbane - Gladstone,233,341.8943005
2010,8,201008,Brisbane,Hamilton Island,Brisbane - Hamilton Island,158,231.842487
2010,8,201008,Brisbane,Mackay,Brisbane - Mackay,148,217.1689119
2010,8,201008,Brisbane,Melbourne,Brisbane - Melbourne,117.09,171.8128912
2010,8,201008,Brisbane,Mount Isa,Brisbane - Mount Isa,600,880.4145078
2010,8,201008,Brisbane,Perth,Brisbane - Perth,458,672.0497409
2010,8,201008,Brisbane,Proserpine,Brisbane - Proserpine,138,202.4953368
2010,8,201008,Brisbane,Rockhampton,Brisbane - Rockhampton,59.18,86.83821762
2010,8,201008,Brisbane,Sydney,Brisbane - Sydney,148,217.1689119
2010,8,201008,Brisbane,Townsville,Brisbane - Townsville,208,305.2103627
2010,8,201008,Brisbane,Newcastle,Brisbane - Newcastle,118,173.1481865
2010,8,201008,Broome,Perth,Broome - Perth,466,683.788601
2010,8,201008,Bundaberg,Brisbane,Bundaberg - Brisbane,217,318.4165803
2010,8,201008,Cairns,Melbourne,Cairns - Melbourne,488,716.0704663
2010,8,201008,Cairns,Sydney,Cairns - Sydney,397,582.5409326
2010,8,201008,Cairns,Townsville,Cairns - Townsville,138,202.4953368
2010,8,201008,Canberra,Melbourne,Canberra - Melbourne,87.31,128.1149845
2010,8,201008,Canberra,Sydney,Canberra - Sydney,158,231.842487
2010,8,201008,Coffs Harbour,Sydney,Coffs Harbour - Sydney,190,278.7979275
2010,8,201008,Darwin,Melbourne,Darwin - Melbourne,192.88,283.0239171
2010,8,201008,Darwin,Perth,Darwin - Perth,478,701.3968912
2010,8,201008,Darwin,Sydney,Darwin - Sydney,438,642.7025907
2010,8,201008,Devonport,Melbourne,Devonport - Melbourne,246,360.9699482
2010,8,201008,Dubbo,Sydney,Dubbo - Sydney,249.42,365.9883109
2010,8,201008,Geraldton,Perth,Geraldton - Perth,316.99,465.137658
2010,8,201008,Gold Coast,Sydney,Gold Coast - Sydney,121.26,177.931772
2010,8,201008,Hamilton Island,Sydney,Hamilton Island - Sydney,348,510.6404145
2010,8,201008,Hervey Bay,Sydney,Hervey Bay - Sydney,244,358.0352332
2010,8,201008,Hobart,Melbourne,Hobart - Melbourne,93.15,136.6843523
2010,8,201008,Hobart,Sydney,Hobart - Sydney,188,275.8632124
2010,8,201008,Kalgoorlie,Perth,Kalgoorlie - Perth,361,529.7160622
2010,8,201008,Karratha,Perth,Karratha - Perth,321.97,472.4450984
2010,8,201008,Launceston,Melbourne,Launceston - Melbourne,138,202.4953368
2010,8,201008,Launceston,Sydney,Launceston - Sydney,178,261.1896373
2010,8,201008,Sunshine Coast,Melbourne,Sunshine Coast - Melbourne,165.41,242.7156062
2010,8,201008,Sunshine Coast,Sydney,Sunshine Coast - Sydney,198,290.5367876
2010,8,201008,Melbourne,Gold Coast,Melbourne - Gold Coast,128.74,188.9076062
2010,8,201008,Melbourne,Mildura,Melbourne - Mildura,197.87,290.3460311
2010,8,201008,Melbourne,Perth,Melbourne - Perth,277.9,407.7786528
2010,8,201008,Melbourne,Sydney,Melbourne - Sydney,76.85,112.7664249
2010,8,201008,Melbourne,Newcastle,Melbourne - Newcastle,108,158.4746114
2010,8,201008,Paraburdoo,Perth,Paraburdoo - Perth,416,610.4207254
2010,8,201008,Perth,Newman,Perth - Newman,358,525.3139896
2010,8,201008,Perth,Port Hedland,Perth - Port Hedland,358,525.3139896
2010,8,201008,Perth,Sydney,Perth - Sydney,378,554.6611399
2010,8,201008,Port Macquarie,Sydney,Port Macquarie - Sydney,158,231.842487
2010,8,201008,Sydney,Tamworth,Sydney - Tamworth,204,299.3409326
2010,8,201008,Sydney,Townsville,Sydney - Townsville,274,402.0559585
2010,8,201008,Sydney,Wagga Wagga,Sydney - Wagga Wagga,216.11,317.1106321
2010,8,201008,Newcastle,Gold Coast,Newcastle - Gold Coast,138,202.4953368
2010,9,201009,Adelaide,Alice Springs,Adelaide - Alice Springs,539,790.9056995
2010,9,201009,Adelaide,Brisbane,Adelaide - Brisbane,197.9,290.3900518
2010,9,201009,Adelaide,Canberra,Adelaide - Canberra,297,435.8051813
2010,9,201009,Adelaide,Darwin,Adelaide - Darwin,468,686.7233161
2010,9,201009,Adelaide,Gold Coast,Adelaide - Gold Coast,247.9,363.7579275
2010,9,201009,Adelaide,Melbourne,Adelaide - Melbourne,107.9,158.3278756
2010,9,201009,Adelaide,Perth,Adelaide - Perth,328,481.2932642
2010,9,201009,Adelaide,Port Lincoln,Adelaide - Port Lincoln,182.05,267.1324352
2010,9,201009,Adelaide,Sydney,Adelaide - Sydney,127.9,187.6750259
2010,9,201009,Albury,Sydney,Albury - Sydney,172,252.3854922
2010,9,201009,Alice Springs,Darwin,Alice Springs - Darwin,610,895.0880829
2010,9,201009,Alice Springs,Melbourne,Alice Springs - Melbourne,457.9,671.9030052
2010,9,201009,Alice Springs,Sydney,Alice Springs - Sydney,658,965.5212435
2010,9,201009,Avalon,Brisbane,Avalon - Brisbane,218,319.8839378
2010,9,201009,Avalon,Sydney,Avalon - Sydney,88,129.1274611
2010,9,201009,Ayers Rock,Cairns,Ayers Rock - Cairns,769,1128.397927
2010,9,201009,Ayers Rock,Sydney,Ayers Rock - Sydney,495,726.3419689
2010,9,201009,Ballina,Sydney,Ballina - Sydney,248,363.9046632
2010,9,201009,Brisbane,Cairns,Brisbane - Cairns,278,407.9253886
2010,9,201009,Brisbane,Canberra,Brisbane - Canberra,176,258.2549223
2010,9,201009,Brisbane,Darwin,Brisbane - Darwin,358,525.3139896
2010,9,201009,Brisbane,Emerald,Brisbane - Emerald,328,481.2932642
2010,9,201009,Brisbane,Gladstone,Brisbane - Gladstone,233,341.8943005
2010,9,201009,Brisbane,Hamilton Island,Brisbane - Hamilton Island,358,525.3139896
2010,9,201009,Brisbane,Mackay,Brisbane - Mackay,148,217.1689119
2010,9,201009,Brisbane,Melbourne,Brisbane - Melbourne,217.9,319.7372021
2010,9,201009,Brisbane,Mount Isa,Brisbane - Mount Isa,613,899.4901554
2010,9,201009,Brisbane,Perth,Brisbane - Perth,537,787.9709845
2010,9,201009,Brisbane,Proserpine,Brisbane - Proserpine,208,305.2103627
2010,9,201009,Brisbane,Rockhampton,Brisbane - Rockhampton,57.9,84.96
2010,9,201009,Brisbane,Sydney,Brisbane - Sydney,158,231.842487
2010,9,201009,Brisbane,Townsville,Brisbane - Townsville,238,349.2310881
2010,9,201009,Brisbane,Newcastle,Brisbane - Newcastle,118,173.1481865
2010,9,201009,Broome,Perth,Broome - Perth,407,597.2145078
2010,9,201009,Bundaberg,Brisbane,Bundaberg - Brisbane,217,318.4165803
2010,9,201009,Cairns,Melbourne,Cairns - Melbourne,668,980.1948187
2010,9,201009,Cairns,Sydney,Cairns - Sydney,468,686.7233161
2010,9,201009,Cairns,Townsville,Cairns - Townsville,194,284.6673575
2010,9,201009,Canberra,Melbourne,Canberra - Melbourne,117.95,173.0748187
2010,9,201009,Canberra,Sydney,Canberra - Sydney,178,261.1896373
2010,9,201009,Coffs Harbour,Sydney,Coffs Harbour - Sydney,224,328.6880829
2010,9,201009,Darwin,Melbourne,Darwin - Melbourne,327.9,481.1465285
2010,9,201009,Darwin,Perth,Darwin - Perth,498,730.7440415
2010,9,201009,Darwin,Sydney,Darwin - Sydney,508,745.4176166
2010,9,201009,Devonport,Melbourne,Devonport - Melbourne,288,422.5989637
2010,9,201009,Dubbo,Sydney,Dubbo - Sydney,256.02,375.6728705
2010,9,201009,Geraldton,Perth,Geraldton - Perth,321.04,471.080456
2010,9,201009,Gold Coast,Sydney,Gold Coast - Sydney,127.9,187.6750259
2010,9,201009,Hamilton Island,Sydney,Hamilton Island - Sydney,490,719.0051813
2010,9,201009,Hervey Bay,Sydney,Hervey Bay - Sydney,364,534.1181347
2010,9,201009,Hobart,Melbourne,Hobart - Melbourne,77.9,114.3071503
2010,9,201009,Hobart,Sydney,Hobart - Sydney,198,290.5367876
2010,9,201009,Kalgoorlie,Perth,Kalgoorlie - Perth,340,498.9015544
2010,9,201009,Karratha,Perth,Karratha - Perth,341.77,501.4987772
2010,9,201009,Launceston,Melbourne,Launceston - Melbourne,128,187.8217617
2010,9,201009,Launceston,Sydney,Launceston - Sydney,218,319.8839378
2010,9,201009,Sunshine Coast,Melbourne,Sunshine Coast - Melbourne,348,510.6404145
2010,9,201009,Sunshine Coast,Sydney,Sunshine Coast - Sydney,198,290.5367876
2010,9,201009,Melbourne,Gold Coast,Melbourne - Gold Coast,178,261.1896373
2010,9,201009,Melbourne,Mildura,Melbourne - Mildura,214,314.0145078
2010,9,201009,Melbourne,Perth,Melbourne - Perth,357.9,525.1672539
2010,9,201009,Melbourne,Sydney,Melbourne - Sydney,87.9,128.9807254
2010,9,201009,Melbourne,Newcastle,Melbourne - Newcastle,158,231.842487
2010,9,201009,Paraburdoo,Perth,Paraburdoo - Perth,416,610.4207254
2010,9,201009,Perth,Newman,Perth - Newman,358,525.3139896
2010,9,201009,Perth,Port Hedland,Perth - Port Hedland,358,525.3139896
2010,9,201009,Perth,Sydney,Perth - Sydney,488,716.0704663
2010,9,201009,Port Macquarie,Sydney,Port Macquarie - Sydney,148,217.1689119
2010,9,201009,Sydney,Tamworth,Sydney - Tamworth,243,356.5678756
2010,9,201009,Sydney,Townsville,Sydney - Townsville,354,519.4445596
2010,9,201009,Sydney,Wagga Wagga,Sydney - Wagga Wagga,220.51,323.5670052
2010,9,201009,Newcastle,Gold Coast,Newcastle - Gold Coast,188,275.8632124
2010,10,201010,Adelaide,Alice Springs,Adelaide - Alice Springs,431,629.8204334
2010,10,201010,Adelaide,Brisbane,Adelaide - Brisbane,147.9,216.1263158
2010,10,201010,Adelaide,Canberra,Adelaide - Canberra,266,388.7058824
2010,10,201010,Adelaide,Darwin,Adelaide - Darwin,348,508.5325077
2010,10,201010,Adelaide,Gold Coast,Adelaide - Gold Coast,157.9,230.7393189
2010,10,201010,Adelaide,Melbourne,Adelaide - Melbourne,77.9,113.8352941
2010,10,201010,Adelaide,Perth,Adelaide - Perth,328,479.3065015
2010,10,201010,Adelaide,Port Lincoln,Adelaide - Port Lincoln,182.05,266.0297214
2010,10,201010,Adelaide,Sydney,Adelaide - Sydney,117.9,172.2873065
2010,10,201010,Albury,Sydney,Albury - Sydney,150,219.1950464
2010,10,201010,Alice Springs,Darwin,Alice Springs - Darwin,584,853.3993808
2010,10,201010,Alice Springs,Melbourne,Alice Springs - Melbourne,237.9,347.6433437
2010,10,201010,Alice Springs,Sydney,Alice Springs - Sydney,616,900.1609907
2010,10,201010,Avalon,Brisbane,Avalon - Brisbane,268,391.628483
